bill_id,date,chamber,sequence,action
1927302,2025-03-07,House,36,"House/ uncircled in House 3rd Reading Calendar for Senate bills"
1927302,2025-03-07,House,37,"House/ substituted in House 3rd Reading Calendar for Senate bills"
1927302,2025-03-07,Senate,38,"House/ passed 3rd reading in Senate Secretary"
1927302,2025-03-07,Senate,39,"House/ to Senate in Senate Secretary"
1927302,2025-03-07,Senate,40,"Senate/ received from House in Senate Secretary"
1927302,2025-03-07,Senate,41,"Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar"
1927302,2025-03-07,House,42,"Senate/ concurs with House amendment in House Speaker"
1927302,2025-03-07,House,43,"Senate/ to House in House Speaker"
1927302,2025-03-07,House,44,"House/ received from Senate in House Speaker"
1927302,2025-03-07,Senate,45,"House/ signed by Speaker/ returned to Senate in Senate President"
1927302,2025-03-07,Senate,46,"House/ to Senate in Senate President"
1927302,2025-03-07,Senate,47,"Senate/ received from House in Senate President"
1927302,2025-03-07,,48,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927302,2025-03-07,,49,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1927302,2025-03-07,,50,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927302,2025-03-12,Senate,51,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1927302,2025-03-12,Senate,52,"Senate/ enrolled bill to Printing in Senate Secretary"
1927302,2025-03-14,Senate,53,"Senate/ received enrolled bill from Printing in Senate Secretary"
1927302,2025-03-14,,54,"Senate/ to Governor in Executive Branch - Governor"
1927302,2025-03-27,,55,"Governor Signed in Lieutenant Governor's office for filing"
1927363,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927363,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927363,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1927363,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1927363,2025-01-23,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1927363,2025-01-27,House,6,"House/ to standing committee in House Education Committee"
1927363,2025-01-28,House,7,"House Comm - Substitute Recommendation in House Education Committee"
1927363,2025-01-28,House,8,"House Comm - Favorable Recommendation in House Education Committee"
1927363,2025-01-29,House,9,"House/ comm rpt/ substituted in House Education Committee"
1927363,2025-01-29,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1927363,2025-02-06,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1927363,2025-02-06,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1927363,2025-02-06,Senate,13,"House/ to Senate in Senate Secretary"
1927363,2025-02-06,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1927363,2025-02-07,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927363,2025-02-10,Senate,16,"Senate/ to standing committee in Senate Education Committee"
1927363,2025-02-14,Senate,17,"Senate Comm - Substitute Recommendation in Senate Education Committee"
1927363,2025-02-14,Senate,18,"Senate Comm - Favorable Recommendation in Senate Education Committee"
1927363,2025-02-18,Senate,19,"Senate/ comm rpt/ substituted in Senate Education Committee"
1927363,2025-02-18,Senate,20,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927363,2025-02-20,Senate,21,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1927363,2025-02-20,Senate,22,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1927363,2025-02-20,Senate,23,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1927363,2025-02-20,Senate,24,"Senate/ placed on 3rd Reading Calendar table in Senate 3rd Reading Calendar Table"
1927363,2025-03-05,Senate,25,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927363,2025-03-05,Senate,26,"Senate/ floor amendment in Senate 2nd Reading Calendar"
1927363,2025-03-05,House,27,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1927363,2025-03-05,House,28,"Senate/ to House with amendments in Clerk of the House"
1927363,2025-03-05,House,29,"House/ received from Senate in Clerk of the House"
1927363,2025-03-05,House,30,"House/ placed on Concurrence Calendar in House Concurrence Calendar"
1927363,2025-03-05,Senate,31,"House/ concurs with Senate amendment in Senate President"
1927363,2025-03-05,Senate,32,"House/ to Senate in Senate President"
1927363,2025-03-06,Senate,33,"Senate/ received from House in Senate President"
1927363,2025-03-06,House,34,"Senate/ signed by President/ returned to House in House Speaker"
1927363,2025-03-06,House,35,"Senate/ to House in House Speaker"
1927363,2025-03-06,House,36,"House/ received from Senate in House Speaker"
1927363,2025-03-06,,37,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927363,2025-03-06,,38,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1927363,2025-03-06,,39,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927363,2025-03-07,House,40,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1927363,2025-03-07,House,41,"House/ enrolled bill to Printing in Clerk of the House"
1927363,2025-03-12,House,42,"House/ received enrolled bill from Printing in Clerk of the House"
1927363,2025-03-12,,43,"House/ to Governor in Executive Branch - Governor"
1927363,2025-03-26,,44,"Governor Signed in Lieutenant Governor's office for filing"
1927423,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927423,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927423,2025-01-20,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1927423,2025-01-21,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927423,2025-01-23,Senate,5,"Senate/ received fiscal note from Fiscal Analyst in Senate Rules Committee"
1927423,2025-01-24,Senate,6,"Senate/ to standing committee in Senate Education Committee"
1927423,2025-03-03,Senate,7,"Senate Comm - Returned to Rules in Senate Education Committee"
1927423,2025-03-04,Senate,8,"Senate/ comm rpt/ sent to Rules in Senate Rules Committee"
1927423,2025-03-07,Senate,9,"Senate/ strike enacting clause in Senate Secretary"
1927423,2025-03-07,Senate,10,"Senate/ filed in Senate file for bills not passed"
1927483,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927483,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927483,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1927483,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1927483,2025-01-22,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1927483,2025-02-03,House,6,"House/ to standing committee in House Business, Labor, and Commerce Committee"
1927483,2025-02-05,House,7,"House Comm - Substitute Recommendation in House Business, Labor, and Commerce Committee"
1927483,2025-02-05,House,8,"House Comm - Favorable Recommendation in House Business, Labor, and Commerce Committee"
1927483,2025-02-06,House,9,"House/ comm rpt/ substituted in House Business, Labor, and Commerce Committee"
1927483,2025-02-06,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1927483,2025-02-13,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1927483,2025-02-13,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1927483,2025-02-13,Senate,13,"House/ to Senate in Senate Secretary"
1927483,2025-02-13,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1927483,2025-02-14,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927483,2025-02-18,Senate,16,"Senate/ to standing committee in Senate Health and Human Services Committee"
1927483,2025-02-20,Senate,17,"Senate Comm - Favorable Recommendation in Senate Health and Human Services Committee"
1927483,2025-02-21,Senate,18,"Senate/ committee report favorable in Senate Health and Human Services Committee"
1927483,2025-02-21,Senate,19,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927483,2025-03-05,Senate,20,"Senate/ 2nd Reading Calendar to Rules in Senate Rules Committee"
1927483,2025-03-06,Senate,21,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927483,2025-03-06,Senate,22,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1927483,2025-03-06,Senate,23,"Senate/ passed 2nd & 3rd readings/ suspension in Senate President"
1927483,2025-03-06,House,24,"Senate/ signed by President/ returned to House in House Speaker"
1927483,2025-03-06,House,25,"Senate/ to House in House Speaker"
1927483,2025-03-07,House,26,"House/ received from Senate in House Speaker"
1927483,2025-03-07,,27,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927483,2025-03-07,,28,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1927483,2025-03-07,,29,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927483,2025-03-12,House,30,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1927483,2025-03-12,House,31,"House/ enrolled bill to Printing in Clerk of the House"
1927483,2025-03-13,House,32,"House/ received enrolled bill from Printing in Clerk of the House"
1927483,2025-03-13,,33,"House/ to Governor in Executive Branch - Governor"
1927483,2025-03-27,,34,"Governor Signed in Lieutenant Governor's office for filing"
1927544,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927544,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927544,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1927544,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1927544,2025-01-22,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1927544,2025-01-28,House,6,"House/ to standing committee in House Political Subdivisions Committee"
1927544,2025-01-30,House,7,"House Comm - Favorable Recommendation in House Political Subdivisions Committee"
1927544,2025-01-31,House,8,"House/ committee report favorable in House Political Subdivisions Committee"
1927544,2025-01-31,House,9,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1927544,2025-02-10,House,10,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1927544,2025-02-10,House,11,"House/ substituted in House 3rd Reading Calendar for House bills"
1927544,2025-02-10,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1927544,2025-02-10,Senate,13,"House/ to Senate in Senate Secretary"
1927544,2025-02-11,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1927544,2025-02-11,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927544,2025-02-19,Senate,16,"Senate/ to standing committee in Senate Revenue and Taxation Committee"
1927544,2025-02-26,Senate,17,"Senate Comm - Substitute Recommendation in Senate Revenue and Taxation Committee"
1927544,2025-02-26,Senate,18,"Senate Comm - Favorable Recommendation in Senate Revenue and Taxation Committee"
1927544,2025-02-26,Senate,19,"Senate/ comm rpt/ substituted in Senate Revenue and Taxation Committee"
1927544,2025-02-26,Senate,20,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927544,2025-03-05,Senate,21,"Senate/ 2nd Reading Calendar to Rules in Senate Rules Committee"
1927544,2025-03-06,Senate,22,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927544,2025-03-06,Senate,23,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1927544,2025-03-06,House,24,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1927544,2025-03-06,House,25,"Senate/ to House with amendments in Clerk of the House"
1927544,2025-03-06,House,26,"House/ received from Senate in Clerk of the House"
1927544,2025-03-06,House,27,"House/ placed on Concurrence Calendar in House Concurrence Calendar"
1927544,2025-03-06,Senate,28,"House/ concurs with Senate amendment in Senate President"
1927544,2025-03-06,Senate,29,"House/ to Senate in Senate President"
1927544,2025-03-06,Senate,30,"Senate/ received from House in Senate President"
1927544,2025-03-06,House,31,"Senate/ signed by President/ returned to House in House Speaker"
1927544,2025-03-06,House,32,"Senate/ to House in House Speaker"
1927544,2025-03-07,House,33,"House/ received from Senate in House Speaker"
1927544,2025-03-07,,34,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927544,2025-03-07,,35,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1927544,2025-03-07,,36,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927544,2025-03-12,House,37,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1927544,2025-03-12,House,38,"House/ enrolled bill to Printing in Clerk of the House"
1927544,2025-03-13,House,39,"House/ received enrolled bill from Printing in Clerk of the House"
1927544,2025-03-13,,40,"House/ to Governor in Executive Branch - Governor"
1927544,2025-03-19,,41,"Governor Signed in Lieutenant Governor's office for filing"
1927605,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927605,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927605,2025-01-20,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1927605,2025-01-21,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927605,2025-01-23,Senate,5,"Senate/ received fiscal note from Fiscal Analyst in Senate Rules Committee"
1927605,2025-01-23,Senate,6,"Senate/ to standing committee in Senate Natural Resources, Agriculture, and Environment Committee"
1927605,2025-01-28,Senate,7,"Senate Comm - Substitute Recommendation in Senate Natural Resources, Agriculture, and Environment Committee"
1927605,2025-01-28,Senate,8,"Senate Comm - Favorable Recommendation in Senate Natural Resources, Agriculture, and Environment Committee"
1927605,2025-01-30,Senate,9,"Senate/ comm rpt/ substituted in Senate Natural Resources, Agriculture, and Environment Committee"
1927605,2025-01-30,Senate,10,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927605,2025-02-04,Senate,11,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1927605,2025-02-04,Senate,12,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1927605,2025-02-05,Senate,13,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1927605,2025-02-05,House,14,"Senate/ passed 3rd reading in Clerk of the House"
1927605,2025-02-05,House,15,"Senate/ to House in Clerk of the House"
1927605,2025-02-05,House,16,"House/ received from Senate in Clerk of the House"
1927605,2025-02-06,House,17,"House/ 1st reading (Introduced) in House Rules Committee"
1927605,2025-02-21,House,18,"Bill Substituted by Sponsor in House Rules Comm in House Rules Committee"
1927605,2025-02-21,House,19,"House/ to standing committee in House Judiciary Committee"
1927605,2025-02-24,House,20,"House Comm - Amendment Recommendation in House Judiciary Committee"
1927605,2025-02-24,House,21,"House Comm - Favorable Recommendation in House Judiciary Committee"
1927605,2025-02-24,House,22,"House Comm - Consent Calendar Recommendation in House Judiciary Committee"
1927605,2025-02-24,House,23,"House/ comm rpt/ amended/ placed on Consent Cal in House Judiciary Committee"
1927605,2025-02-24,House,24,"House/ 2nd reading in House Consent Calendar"
1927605,2025-02-26,House,25,"House/ 3rd reading in House Consent Calendar"
1927605,2025-02-26,Senate,26,"House/ passed 3rd reading in Senate Secretary"
1927605,2025-02-26,Senate,27,"House/ to Senate in Senate Secretary"
1927605,2025-02-26,Senate,28,"Senate/ received from House in Senate Secretary"
1927605,2025-02-26,Senate,29,"Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar"
1927605,2025-02-27,House,30,"Senate/ concurs with House amendment in House Speaker"
1927605,2025-02-27,House,31,"Senate/ to House in House Speaker"
1927605,2025-02-27,House,32,"House/ received from Senate in House Speaker"
1927605,2025-02-27,Senate,33,"House/ signed by Speaker/ returned to Senate in Senate President"
1927605,2025-02-27,Senate,34,"House/ to Senate in Senate President"
1927605,2025-02-27,Senate,35,"Senate/ received from House in Senate President"
1927605,2025-02-27,,36,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927605,2025-03-03,,37,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1927605,2025-03-03,,38,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927605,2025-03-07,Senate,39,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1927605,2025-03-07,Senate,40,"Senate/ enrolled bill to Printing in Senate Secretary"
1927605,2025-03-13,Senate,41,"Senate/ received enrolled bill from Printing in Senate Secretary"
1927605,2025-03-13,,42,"Senate/ to Governor in Executive Branch - Governor"
1927605,2025-03-26,,43,"Governor Signed in Lieutenant Governor's office for filing"
1927665,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927665,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927665,2025-01-20,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1927665,2025-01-21,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927665,2025-01-22,Senate,5,"Senate/ received fiscal note from Fiscal Analyst in Senate Rules Committee"
1927665,2025-01-23,Senate,6,"Senate/ to standing committee in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927665,2025-02-13,Senate,7,"Senate Comm - Favorable Recommendation in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927665,2025-02-14,Senate,8,"Senate/ committee report favorable in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927665,2025-02-14,Senate,9,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927665,2025-02-21,Senate,10,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1927665,2025-02-21,Senate,11,"Senate/ circled in Senate 2nd Reading Calendar"
1927665,2025-02-21,Senate,12,"Senate/ uncircled in Senate 2nd Reading Calendar"
1927665,2025-02-21,Senate,13,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1927665,2025-02-24,Senate,14,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1927665,2025-02-24,Senate,15,"Senate/ floor amendment in Senate 3rd Reading Calendar"
1927665,2025-02-24,House,16,"Senate/ passed 3rd reading in Clerk of the House"
1927665,2025-02-24,House,17,"Senate/ to House in Clerk of the House"
1927665,2025-02-24,House,18,"House/ received from Senate in Clerk of the House"
1927665,2025-02-25,House,19,"House/ 1st reading (Introduced) in House Rules Committee"
1927665,2025-02-27,House,20,"House/ to standing committee in House Judiciary Committee"
1927665,2025-03-03,House,21,"House Comm - Favorable Recommendation in House Judiciary Committee"
1927665,2025-03-03,House,22,"House/ committee report favorable in House Judiciary Committee"
1927665,2025-03-03,House,23,"House/ return to Rules due to fiscal impact in House Rules Committee"
1927665,2025-03-04,House,24,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1927665,2025-03-04,House,25,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1927665,2025-03-04,House,26,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1927665,2025-03-04,House,27,"House/ passed 3rd reading in House Speaker"
1927665,2025-03-04,Senate,28,"House/ signed by Speaker/ returned to Senate in Senate President"
1927665,2025-03-04,Senate,29,"House/ to Senate in Senate President"
1927665,2025-03-05,Senate,30,"Senate/ received from House in Senate President"
1927665,2025-03-05,,31,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927665,2025-03-05,,32,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1927665,2025-03-05,,33,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927665,2025-03-05,Senate,34,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1927665,2025-03-05,Senate,35,"Senate/ enrolled bill to Printing in Senate Secretary"
1927665,2025-03-13,Senate,36,"Senate/ received enrolled bill from Printing in Senate Secretary"
1927665,2025-03-13,,37,"Senate/ to Lieutenant Governor in Lieutenant Governor's office for filing"
1927726,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927726,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927726,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1927726,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1927726,2025-01-24,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1927726,2025-02-21,House,6,"House/ to standing committee in House Government Operations Committee"
1927726,2025-02-27,House,7,"House/ lifted from standing committee in House Transportation Committee"
1927726,2025-03-03,House,8,"House Comm - Favorable Recommendation in House Transportation Committee"
1927726,2025-03-03,House,9,"House/ committee report favorable in House Transportation Committee"
1927726,2025-03-03,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1927726,2025-03-04,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1927726,2025-03-04,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1927726,2025-03-04,Senate,13,"House/ to Senate in Senate Secretary"
1927726,2025-03-04,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1927726,2025-03-04,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927726,2025-03-07,Senate,16,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927726,2025-03-07,Senate,17,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1927726,2025-03-07,Senate,18,"Senate/ substituted in Senate 2nd Reading Calendar"
1927726,2025-03-07,House,19,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1927726,2025-03-07,House,20,"Senate/ to House with amendments in Clerk of the House"
1927726,2025-03-07,House,21,"House/ received from Senate in Clerk of the House"
1927726,2025-03-07,House,22,"House/ placed on Concurrence Calendar in House Concurrence Calendar"
1927726,2025-03-07,House,23,"House/ circled in House Concurrence Calendar"
1927726,2025-03-07,House,24,"House/ uncircled in House Concurrence Calendar"
1927726,2025-03-07,Senate,25,"House/ concurs with Senate amendment in Senate President"
1927726,2025-03-07,Senate,26,"House/ to Senate in Senate President"
1927726,2025-03-08,Senate,27,"Senate/ received from House in Senate President"
1927726,2025-03-08,House,28,"Senate/ signed by President/ returned to House in House Speaker"
1927726,2025-03-08,House,29,"Senate/ to House in House Speaker"
1927726,2025-03-12,House,30,"House/ received from Senate in House Speaker"
1927726,2025-03-12,,31,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927726,2025-03-12,,32,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1927726,2025-03-12,,33,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927726,2025-03-13,House,34,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1927726,2025-03-13,House,35,"House/ enrolled bill to Printing in Clerk of the House"
1927726,2025-03-17,House,36,"House/ received enrolled bill from Printing in Clerk of the House"
1927726,2025-03-17,,37,"House/ to Governor in Executive Branch - Governor"
1927726,2025-03-27,,38,"Governor Signed in Lieutenant Governor's office for filing"
1927789,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927789,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927789,2025-01-20,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1927789,2025-01-21,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927789,2025-01-23,Senate,5,"Senate/ to standing committee in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927789,2025-01-29,Senate,6,"Senate/ received fiscal note from Fiscal Analyst in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927789,2025-01-31,Senate,7,"Senate Comm - Substitute Recommendation in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927789,2025-01-31,Senate,8,"Senate Comm - Favorable Recommendation in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927789,2025-02-03,Senate,9,"Senate/ comm rpt/ substituted in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1927789,2025-02-03,Senate,10,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927789,2025-02-11,Senate,11,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1927789,2025-02-11,Senate,12,"Senate/ circled in Senate 2nd Reading Calendar"
1927789,2025-02-11,Senate,13,"Senate/ uncircled in Senate 2nd Reading Calendar"
1927789,2025-02-11,Senate,14,"Senate/ substituted in Senate 2nd Reading Calendar"
1927789,2025-02-11,Senate,15,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1927789,2025-02-12,Senate,16,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1927789,2025-02-12,House,17,"Senate/ passed 3rd reading in Clerk of the House"
1927789,2025-02-12,House,18,"Senate/ to House in Clerk of the House"
1927789,2025-02-12,House,19,"House/ received from Senate in Clerk of the House"
1927789,2025-02-13,House,20,"House/ 1st reading (Introduced) in House Rules Committee"
1927789,2025-02-19,House,21,"House/ to standing committee in House Law Enforcement and Criminal Justice Committee"
1927789,2025-02-24,House,22,"House Comm - Substitute Recommendation in House Law Enforcement and Criminal Justice Committee"
1927789,2025-02-24,House,23,"House Comm - Favorable Recommendation in House Law Enforcement and Criminal Justice Committee"
1927789,2025-02-24,House,24,"House/ comm rpt/ substituted in House Law Enforcement and Criminal Justice Committee"
1927789,2025-02-24,House,25,"House/ return to Rules due to fiscal impact in House Rules Committee"
1927789,2025-02-27,House,26,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1927789,2025-02-27,House,27,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1927789,2025-03-06,House,28,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1927789,2025-03-06,Senate,29,"House/ passed 3rd reading in Senate Secretary"
1927789,2025-03-06,Senate,30,"House/ to Senate in Senate Secretary"
1927789,2025-03-06,Senate,31,"Senate/ received from House in Senate Secretary"
1927789,2025-03-06,Senate,32,"Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar"
1927789,2025-03-06,Senate,33,"Senate/ circled in Senate Concurrence Calendar"
1927789,2025-03-06,Senate,34,"Senate/ uncircled in Senate Concurrence Calendar"
1927789,2025-03-06,House,35,"Senate/ concurs with House amendment in House Speaker"
1927789,2025-03-06,House,36,"Senate/ to House in House Speaker"
1927789,2025-03-07,House,37,"House/ received from Senate in House Speaker"
1927789,2025-03-07,Senate,38,"House/ signed by Speaker/ returned to Senate in Senate President"
1927789,2025-03-07,Senate,39,"House/ to Senate in Senate President"
1927789,2025-03-07,Senate,40,"Senate/ received from House in Senate President"
1927789,2025-03-07,,41,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927789,2025-03-07,,42,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1927789,2025-03-07,,43,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927789,2025-03-13,Senate,44,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1927789,2025-03-13,Senate,45,"Senate/ enrolled bill to Printing in Senate Secretary"
1927789,2025-03-17,Senate,46,"Senate/ received enrolled bill from Printing in Senate Secretary"
1927789,2025-03-17,,47,"Senate/ to Governor in Executive Branch - Governor"
1927789,2025-03-25,,48,"Governor Signed in Lieutenant Governor's office for filing"
1927850,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927850,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927850,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1927850,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1927850,2025-01-30,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1927850,2025-02-04,House,6,"House/ to standing committee in House Political Subdivisions Committee"
1927850,2025-02-07,House,7,"House Comm - Substitute Recommendation in House Political Subdivisions Committee"
